id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
908412280710285190,Bohemian apartment Jordaan,50257932,Lucca,,Centrum-West,52.37924,4.88235,Entire home/apt,,5,5,2024-06-28,0.25,1,0,2,0363 9706 ECB8 B96A 1FAA
908435116774626440,Cozy house in heart of Amsterdam,7526326,Richard,,Centrum-West,52.37511003464444,4.878838906365095,Entire home/apt,214,3,34,2024-10-15,1.66,1,26,13,0363 CA7F 539F 5CCC 09D3
908629272555303937,Apartment Amsterdam Zuid-Oost,240804189,Hedzer,,Bijlmer-Centrum,52.324396986483606,4.945052162575945,Entire home/apt,,5,6,2024-07-12,0.30,1,0,1,0363 6756 2017 14C1 B5FF
908754857272743723,Cosy apartment in the Pijp,60597482,Sacha,,De Pijp - Rivierenbuurt,52.351199,4.893072999999999,Entire home/apt,259,2,6,2025-01-01,0.38,1,298,5,0363 104C 2D7F CCC2 0E8F
908764783488851951,Appartement aan het park,253874008,Sven,,Bos en Lommer,52.37333867370218,4.851795730748407,Entire home/apt,250,7,2,2024-05-03,0.12,1,242,1,0363 76E4 2C15 5AE5 5B71
908935734004733435,Lovely bedroom available in AMS,486429198,David,,Geuzenveld - Slotermeer,52.38276,4.79601,Private room,57,1,35,2025-02-28,1.76,3,240,23,0363 788C D1BC F52E 89E8
909000042590608071,Nature's Haven Studio - 20 min to the Center,51485781,Vital,,Gaasperdam - Driemond,52.30786690952792,4.980479273102732,Entire home/apt,120,120,1,2024-01-31,0.08,2,365,0,0363 3BDE 8A3C CB85 3689
909080048639625668,Urban Chic apartment 60m2 with large balcony 14m2,110760174,Erwin,,Zuid,52.34436,4.86062,Entire home/apt,231,4,1,2023-07-21,0.05,1,68,0,0363 FE32 07F6 E9DF D34E
909278181888872607,Stadsappartement Amsterdam met tuin en bad,518891729,Judith,,De Baarsjes - Oud-West,52.36403077156903,4.849441145749682,Entire home/apt,,3,8,2024-10-05,0.39,1,0,4,0363 64A5 5745 7B80 AA98
909309984645400586,Bright and Comfortable Apartment in Amsterdam,157740405,Nick,,De Baarsjes - Oud-West,52.37290815700834,4.86034219012723,Entire home/apt,,3,12,2025-01-17,0.63,1,0,4,0363 9B29 5E33 9558 DCB1
909330438379693601,Appartement met 2 slaapkamers en tuin in Amsterdam,33744170,Boen,,Oud-Oost,52.35205,4.91881,Entire home/apt,,3,2,2023-08-27,0.11,1,0,0,0363 33CB 79EC 7A68 A5A9
909851247211208901,Nicely decorated apartment,5664658,Jules,,De Baarsjes - Oud-West,52.35937807839276,4.85192163954232,Entire home/apt,200,2,4,2024-06-16,0.20,1,32,2,036394323E427ADBE9A5
909876549943745951,Retreat in the Pijp district,69639891,Frederique,,De Pijp - Rivierenbuurt,52.35149,4.89826,Entire home/apt,,3,4,2024-03-14,0.20,1,0,1,0363 DF96 FEA8 539C EF28
910018961676880539,Family home in vibrant East side,481080,Hoi-Kee,,Oostelijk Havengebied - Indische Buurt,52.3643754,4.9336901,Entire home/apt,368,5,10,2024-05-12,0.52,1,56,2,0363 2CB5 6F26 2AF1 A5F6
910157940737792308,Sfeervol Vrijstaand Huis - 15 min vanaf CS,519073388,Marije,,IJburg - Zeeburgereiland,52.36039178784125,4.978313569242973,Entire home/apt,,3,0,,,1,0,0,
911353503016917251,Room at the heart of Amsterdam,519207882,Xuqin,,Centrum-West,52.3708281,4.8889874,Private room,130,2,115,2025-03-02,5.62,1,257,73,0363 45F1 DECC 3F25 2BCA
911386953005354527,Appartement & garden Amsterdam,22794575,Sabine,,Watergraafsmeer,52.35108,4.93452,Entire home/apt,225,10,5,2024-07-12,0.25,1,244,1,0363 11C0 F009 FE16 264A
911622036800292601,Cosy Apartment with Lush Garden,6234543,Arja,,Oud-Noord,52.38890285528795,4.908447755995533,Entire home/apt,,4,3,2024-04-20,0.15,1,0,1,0363 92DB D865 50F8 1C25
911718032942624675,Spacious appartment central Pijp/Oud-Zuid,176994374,Carlijn,,Zuid,52.3540053,4.8858985,Entire home/apt,,4,5,2024-07-19,0.25,1,0,2,0363 5A0A 2627 BE34 53B5
911980913545500534,Ruime woning met fijne tuin,40126098,Ties,,Oud-Noord,52.38264,4.91583,Entire home/apt,,6,0,,,1,0,0,
912042656218546661,Aan de Amsterdamse grachten,81622623,Carol,,Centrum-Oost,52.375935667442185,4.9025911442190075,Private room,382,2,15,2024-11-02,0.73,1,175,8,0363 3BDF E749 B072 7C08
912070346204926147,Luxury Hôtel room in Amsterdam!,31093577,Martine,,Gaasperdam - Driemond,52.29949560000001,4.996432599999999,Private room,47,60,37,2024-10-24,1.82,3,201,14,0363 4793 1F1D 2BA9 3793
912072359981512161,Sunny pearl in Amsterdam Noord (5 min to central!),455832510,Klara,,Noord-Oost,52.4010015,4.9367227,Entire home/apt,,5,7,2025-01-01,0.38,1,0,4,0363 D35F 88B2 F460 477B
912073557367809137,Amazing 3-bedroom loft in centre of Amsterdam,49936405,Daniel,,Centrum-Oost,52.371004032877636,4.911406560432728,Entire home/apt,526,1,5,2024-10-22,0.27,1,362,3,0363 6CF3 EC36 7ED3 00F9
912147047468804200,Cosy stylish  Apartment Amsterdam,519565147,Anthony,,Westerpark,52.3750328,4.8740989,Entire home/apt,,2,4,2024-05-04,0.22,1,0,2,0363 5C55 0622 B113 20AA
912250987406962949,Cosy appartement Amsterdam,68042403,Ben,,Zuid,52.35066327993502,4.846450327689315,Entire home/apt,171,2,9,2024-09-15,0.45,1,3,5,0363 5C29 5BC9 0A02 ECFC
912263403109768936,Cosy Apartment,350035338,Casper,,Bos en Lommer,52.38325,4.8497,Entire home/apt,360,1,11,2025-01-12,0.70,1,109,3,0363 840C F0FA 087B BEC6
912383880873798670,Spacious ground floor apartment,388935820,Wendy,,De Baarsjes - Oud-West,52.36218,4.86544,Entire home/apt,203,2,17,2025-02-10,0.89,1,355,11,0363 EC06 D15D 5CDC 8658
912747772945216586,Casa Roysea,488975224,Chelsea,,Bijlmer-Oost,52.31317,4.98193,Entire home/apt,,9,0,,,1,0,0,0363 728C 6913 AF20 2F96
912832806926724240,Sunny family home with garden,1542875,Frederike,,Slotervaart,52.36252041043927,4.837292382149444,Entire home/apt,,3,1,2023-08-03,0.05,1,0,0,0363 5328 6725 48F8 2190
912979693511530146,Quiet luxury apartment in Amsterdam city centre,4885144,Olivier,,Centrum-Oost,52.362661,4.893504,Entire home/apt,376,2,15,2025-02-12,0.76,1,106,7,0363 5E27 62B7 4576 F4A4
912998688645937329,Appartement Centrum/West,50170151,Lisca,,De Baarsjes - Oud-West,52.37105,4.87042,Entire home/apt,261,2,4,2024-07-07,0.36,1,138,4,0363 3074 0343 5858 1469
913005934568515884,Nice apartment near city center,139844545,Hans,,Centrum-Oost,52.3709717,4.931161599999999,Entire home/apt,,4,2,2024-07-16,0.10,1,0,1,0363 3A78 B8A4 AC2A 55C2
913058781107091523,Stunning Canalside Apartment,43851067,Georgina,,Centrum-Oost,52.3625219,4.8911807,Entire home/apt,,3,6,2024-04-22,0.30,1,0,1,0363 07FA C278 AB41 CFBE
913576317390358510,2 bedroom - 85 sqm Apartment Canal district,85524419,Michiel,,Centrum-West,52.373560914947,4.880719855427742,Entire home/apt,534,3,10,2024-10-17,0.55,1,164,5,0363 D697 7840 C7DE B0DC
913586537288199556,Amsterdamse loft met veel licht en groen,61431813,Jerry,,Bos en Lommer,52.37822891243362,4.842795990767208,Entire home/apt,157,29,4,2024-05-18,0.23,1,173,1,0363 A347 4D1E 2E67 89B3
913597060724659254,Apartment in city centre,44648174,Juliette,,Westerpark,52.38640629444919,4.880420895906088,Entire home/apt,,6,1,2023-09-22,0.06,1,0,0,0363 1C9E 792A 2693 B1C6
913624877181933707,"Trendy spacious, canal apartment + sunny terrace",7943711,Paul,,De Baarsjes - Oud-West,52.367704764866446,4.869635961949825,Entire home/apt,,4,12,2024-07-20,0.60,1,137,6,0363 F809 C5B4 3E50 F05A
913696021788277403,Spacious Apartment in City Centre,519990197,Clarence,,Centrum-West,52.37773,4.89408,Entire home/apt,500,2,8,2023-08-30,0.41,1,71,0,0363 B8FB CF66 14FD F5C0
913779104478645017,"Privé, ruim en sfeervol appartement - RAI",345041333,Juliette,,De Pijp - Rivierenbuurt,52.34313171382022,4.892937312718367,Entire home/apt,280,4,7,2024-08-09,0.43,1,91,4,0363 394C 9DCA 013F 6403
913781273445322074,Huize Harry & Gompie,5849222,Jeroen,,De Baarsjes - Oud-West,52.3588789,4.8606025,Entire home/apt,293,5,4,2025-01-04,0.24,1,225,2,0363E1322BD38E594348
913792616777047694,Bright & comfortable apartment in centre Amsterdam,31921555,Carlijn,,Centrum-West,52.37752060813523,4.888150219646978,Entire home/apt,144,5,2,2024-01-18,0.11,1,7,0,0363 3683 677C 94CD 816E
913796028081084405,Bohemian Family House with Garden,8091375,Mattijs,,Noord-West,52.40469,4.89889,Entire home/apt,,3,3,2024-02-03,0.16,1,0,0,0363 2A32 18A1 4694 E801
914173741250808714,"Charming, cozy apartment in center of Amsterdam",6403420,Iris,,De Pijp - Rivierenbuurt,52.3418,4.90068,Entire home/apt,225,3,5,2024-09-29,0.24,1,179,1,0363 863E FF97 290B 2A9F
914210382987245677,105 Hotel Jansen Bajeskwartier,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,63,28,1,2023-08-28,0.05,10,60,0,Exempt
914361019726703944,Central Apartment Surrounded by Green Areas,6440061,Domenico,,Centrum-Oost,52.37002,4.92502,Entire home/apt,,1,2,2023-08-14,0.10,1,9,0,0363 1564 90F6 4C9C D9AD
914561328205454238,Gezellige woonboot met heerlijk terras,101948365,Annick,,De Baarsjes - Oud-West,52.365110261559835,4.868196348157206,Entire home/apt,,3,2,2023-10-20,0.11,1,0,0,0363 AA3F B9D9 570D 3F8F
914905790955812020,Family home amsterdam North,21903379,Bonny,,Noord-West,52.414768235919425,4.905663280835059,Entire home/apt,,5,0,,,1,0,0,0363 456F 892A 204C 5E85
914951360892405068,Charming home (with garden house) in De Baarsjes,32283166,Eva,,De Baarsjes - Oud-West,52.37342659999999,4.8581644,Entire home/apt,350,4,8,2024-07-11,0.42,1,40,4,0363 990D 7234 F7C7 915B
914992848443554263,102 Hotel Jansen Bajeskwartier,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,,28,1,2023-10-21,0.06,10,90,0,Exempt
915003030359481568,107 Hotel Jansen Bajeskwartier,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,63,28,12,2025-02-05,0.60,10,85,2,Exempt
915003385268939120,111 Hotel Jansen Bajeskwartier,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,,28,2,2024-08-01,0.16,10,90,1,Exempt
915004101944128782,106 Hotel Jansen Bajeskwartier,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,,28,1,2023-07-02,0.05,10,77,0,Exempt
915004744396875998,101 Hotel Jansen Bajeskwartier,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,63,28,2,2024-03-07,0.11,10,79,1,Exempt
915009084305321394,108 Hotel Jansen Bajeskwartier,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,,28,2,2023-08-29,0.10,10,90,0,Exempt
915016154281526675,Cosy studio in middle of de Pijp,95340715,Vy,,De Pijp - Rivierenbuurt,52.35118,4.89585,Entire home/apt,,2,1,2024-09-15,0.18,1,0,1,0363 7DCC CA86 9C73 7EC2
915056093264612024,2Bedroom Apartment AmsterdamWest,144732157,Arno,,De Baarsjes - Oud-West,52.36232168147161,4.852742396214612,Entire home/apt,,5,0,,,1,0,0,0363 7B78 8C8E 1591 7259
915084412579814458,2-Bedroom Condo with View of Amstel River,215817333,John,,Oud-Oost,52.35640922085154,4.9061577051902505,Entire home/apt,309,1,109,2025-02-08,5.33,1,269,65,0363 353F 07A9 9294 8F59
915156509948970094,Apartment overlooking amsterdam canal near jordaan,520343090,Jesse,,Centrum-West,52.38129826204354,4.888701506859657,Entire home/apt,240,3,11,2025-03-01,0.55,2,237,5,0363526F805603F41983
915157283343676298,Floating house in Amsterdam,19276040,Charlotta,,IJburg - Zeeburgereiland,52.36325,4.98136,Entire home/apt,,7,0,,,1,0,0,0363 3190 3DF5 6293 3AB0
915174652247949164,Apartment Amsterdam Slotermeer,52217378,Sonny,,Geuzenveld - Slotermeer,52.38024395686465,4.825029276721202,Entire home/apt,,1,5,2023-10-01,0.25,1,62,0,0363 12DA 1439 5698 4FB8
915562091177838228,NEW: Monumental 4 Story Canal House + Garden @AMS,29844075,Sander,,Centrum-Oost,52.36488,4.90075,Entire home/apt,950,3,4,2024-08-10,0.54,1,27,4,0363 9A48 75B1 BC2D FBF5
915725944348188008,Cosy living&bedroom with nice energy,424675810,Bianca,,De Baarsjes - Oud-West,52.360622,4.8508153,Private room,171,2,17,2024-10-22,0.86,1,165,10,0363BC97F6F2C56BC2F1
915742363423063857,Canal View Stay Amsterdam,520464508,Johannes,,Zuid,52.35457049999999,4.8530108,Private room,154,2,24,2025-02-21,1.22,1,203,14,0363 6B93 C35B 94B1 8F35
915911505687237195,Modern en luxe huis met gratis parkeren!,5606597,Lisa,,De Aker - Nieuw Sloten,52.3446,4.79346,Entire home/apt,267,10,3,2024-05-16,0.15,2,37,1,0363 97E2 9FE0 9415 CDA2
915988983064145119,Cargo Vessel now a Modern Studio,33381838,Albertine,,IJburg - Zeeburgereiland,52.36083,4.99047,Entire home/apt,87,3,17,2024-09-19,0.83,2,210,13,0363 5E42 6C23 37D2 14C9
916623263968380558,Overnachten aan de kade.,18340032,Rolf,,Centrum-Oost,52.3585427470905,4.89400751888752,Private room,153,3,40,2025-02-15,1.97,1,60,24,0363 34C5 DC7F 2FD3 595B
916627135422937723,Heerlijke woning in  Amsterdam,83768286,Paul,,De Baarsjes - Oud-West,52.374552267901265,4.858011814562546,Entire home/apt,325,5,3,2024-08-06,0.16,1,78,2,0363 ECAA 0E6F 1F86 E91A
916668471948701080,Apartment with garden in Amsterdam,44772867,Wendy,,Gaasperdam - Driemond,52.30171,4.96619,Entire home/apt,350,3,6,2024-09-22,0.51,1,57,6,0000 0000 00Z2 4229 4511
917311792829017065,5-star apartment & location in central Amsterdam,34184922,Justus,,De Baarsjes - Oud-West,52.36682200000001,4.876802,Entire home/apt,595,2,9,2025-02-12,0.55,1,348,8,0363 BECF 025D F6A5 AB95
917313155416955620,Sunny Jordaan - 2 Bedroom and Balcony,4279064,Charlotte,,Centrum-West,52.37927,4.88349,Entire home/apt,342,2,17,2025-02-16,1.00,1,162,8,0363 851D 49D6 83F4 D75A
917406642275390141,Recently build studio in lovely garden,520881154,Etienne,,Bos en Lommer,52.38320222355086,4.8517780813353975,Entire home/apt,,2,7,2025-01-01,0.36,1,0,5,0363 BE41 C764 CA2D D1C8
917407069572789131,Prachtig herenhuis met tuin,4150442,Meike,,Oud-Oost,52.35156569999999,4.912243699999999,Entire home/apt,298,3,5,2025-02-23,0.72,1,3,5,0363 2F58 F0F7 3EB7 EB0B
917424901901604173,Apartment in heart of the Pijp,520888906,Alexandra,,De Pijp - Rivierenbuurt,52.357678344390905,4.8985643531316,Entire home/apt,,2,1,2023-07-22,0.05,1,0,0,0363 3B2E BC39 2BB7 9BE9
917430396443740599,Spacious garden villa in Amsterdam,6438147,Charlotte,,Zuid,52.346129,4.8473447,Entire home/apt,212,5,2,2024-08-23,0.11,1,15,1,0363 D0DA F701 325B B0EB
917468292313716318,Trendy apartment in Amsterdam Oud-West,80665228,Jacobus Wilhelmus Thomas,,De Baarsjes - Oud-West,52.36461541193326,4.861036638654458,Entire home/apt,,4,1,2024-07-12,0.13,1,0,1,0363 6842 1D67 BA81 6E0F
917704805720088372,Family app. near Vondelpark.,11909053,Niels,,Zuid,52.34883,4.85044,Entire home/apt,,14,0,,,1,0,0,0363 C647 5B32 E5D1 8198
917744647934755053,Cosy apartment Amsterdam South,49601495,Sandro,,Zuid,52.34444,4.86642,Entire home/apt,,4,4,2024-06-30,0.22,1,0,2,0363 DFFC D16F BF1E 4FFB
917770101011925774,Kids friendly home next to park,8325013,Olivier,,Westerpark,52.38501898817775,4.874310716986656,Entire home/apt,331,3,9,2024-11-29,0.60,1,139,7,0363 D2DC 96C8 B1CE D0C2
917854993314032541,Boutique apartment with two large bedrooms,335374769,Thomas,,De Pijp - Rivierenbuurt,52.34379610000001,4.8998025,Entire home/apt,360,2,2,2024-09-29,0.11,1,359,1,0363 5B6F 663B 4BB9 D1CC
917855624374031100,Luxurious | A+Location | Huge Rooftop Terrace,25738050,Jacoba,,Zuid,52.35432,4.87499,Entire home/apt,713,3,8,2024-08-29,0.42,1,21,5,0363 DCF6 B394 6F46 7307
918007840861441076,Piece of paradise in Amsterdam,1480859,Mervi,,Noord-West,52.404995249539155,4.9138462622767625,Entire home/apt,120,5,6,2024-08-25,0.33,1,185,3,0363 70A1 EB84 8EF5 3D25
918014224526303764,Private modern apartment next to Foodhallen/Centre,10341649,Floortje,,De Baarsjes - Oud-West,52.36810660187735,4.867354016108961,Entire home/apt,,2,3,2024-01-02,0.16,1,0,0,0363 D428 7D99 3FB6 7652
918029173970186662,Canal House with a Unique View,388299644,David,,Centrum-West,52.3677753,4.8821788,Entire home/apt,565,4,11,2024-07-18,0.54,1,337,5,0363 7E9B B955 1F7D 435A
918076672657894969,Appartement in Amsterdam- West,50335425,Juke,,Bos en Lommer,52.384031353741555,4.847487450218008,Entire home/apt,,2,13,2024-10-21,0.64,1,0,9,0363 CEB5 1189 8083 0985
918111766872209454,Beautiful Apartment,24836583,Oscar,,Oud-Oost,52.35414449502616,4.9099720269441605,Entire home/apt,380,4,3,2024-04-02,0.15,1,235,1,0363 263B 3CA6 E61D D25A
918180785278589511,Luxe Boutique Apartment 45m2 w/ Stunning Views,362564161,Monique,,Oud-Noord,52.39949,4.90275,Entire home/apt,133,2,46,2025-02-16,2.31,1,159,30,0363 78D2 BD3E 6249 ACF8
918225820086678906,Apartment in heart of the Pijp,396658151,Carmen,,De Pijp - Rivierenbuurt,52.35598,4.89719,Entire home/apt,,5,0,,,1,0,0,0363 B2A8 B6CF CDFD 9162
918620502148903143,full house 10 min walk city centre,2205206,Juliette,,Westerpark,52.39068,4.87573,Entire home/apt,,4,0,,,1,0,0,0363d48f265ea5c1560c
918675092573828948,Family home in Amsterdam North,26315211,Renee,,Noord-West,52.40478,4.91642,Entire home/apt,231,5,2,2024-08-24,0.11,1,29,1,0363 D6BA EDE6 4071 5D23
918741880899036563,High-end apartment in De Baarsjes at Erasmuspark,17000445,Jet,,De Baarsjes - Oud-West,52.37336,4.85461,Entire home/apt,198,4,7,2024-05-06,0.39,1,138,3,0363 6848 6673 7218 7D41
918876188636139689,"Cozy apartment, heart of Jordaan",104886839,Pieter,,Centrum-West,52.3789762,4.8838437,Entire home/apt,,10,8,2024-08-06,0.39,1,5,2,0363 54AB 5934 2B9B 56A6
919227523490904363,Luxury loft in centre Amsterdam,521352811,Irene,,De Pijp - Rivierenbuurt,52.3557068,4.8991977,Entire home/apt,,3,7,2024-06-19,0.34,1,0,2,0363 788D 0621 6EBC EAB1
919254924084233658,112 Hotel Jansen Bajeskwartier,121291199,Robin,,Watergraafsmeer,52.3399542,4.9241543,Private room,88,28,3,2024-07-31,0.20,10,60,2,Exempt
919435676889762419,Bright and stylish apartment,521398732,Yannick,,Bos en Lommer,52.3781834,4.8510263,Entire home/apt,232,4,4,2024-05-05,0.23,1,40,2,0363 F383 2F7A 97C9 1F6B
919447847046066947,Cosy Stay in Amsterdam West,11253622,Ieva,,De Baarsjes - Oud-West,52.37099389999999,4.869612,Entire home/apt,,3,1,2023-08-27,0.05,1,0,0,0363 4713 5D3F 4564 962D
919574681657362071,Family home in AMS city center,3759538,Willem,,Centrum-Oost,52.37422,4.90738,Entire home/apt,,4,6,2025-02-16,0.31,1,0,4,0363 087E 3387 81CE 4BC8
919596555871471877,Central & spacious family house in hip area,21694318,Stephanie,,Watergraafsmeer,52.35636502078491,4.931739349758093,Entire home/apt,428,6,4,2024-09-17,0.26,1,144,3,0363 1F0F 9E5C D9FB FD5F
919619838436851462,Family home Amsterdam,349429890,Erik,,Noord-Oost,52.39353421235803,4.962283989927142,Entire home/apt,231,1,12,2024-12-29,0.65,1,68,10,0363 A8F4 7784 0758 554E
920084473730503656,Canal View Apartment - Amsterdam,32016994,Jesús,,Oud-Oost,52.364477,4.924837999999999,Entire home/apt,,2,2,2023-07-20,0.10,1,0,0,0363 26FC 84A6 C787 6523
920109698743621675,"Clean apt close to JC Arena, Ziggo dome and metro.",521563635,Desiree,,Bijlmer-Centrum,52.3168734728646,4.944897845358844,Entire home/apt,,3,9,2024-05-24,0.48,1,0,6,0363 E832 7957 98FB FBA5
920116425488985954,Huis Amsterdam vlakbij IJburg Strand met airco!,521566595,Jackie,,IJburg - Zeeburgereiland,52.3495879,5.0159222,Entire home/apt,200,4,0,,,1,60,0,0363 3E41 90D2 7621 D979
920672336526320346,Spacious family home with lovely garden and view,30154771,Robert Jan,,Noord-West,52.414141493807264,4.9081412749007445,Entire home/apt,158,3,2,2024-04-01,0.12,1,278,1,0363 2924 22B1 E67E 9DFA
921523275826897043,"Lichte, goed gesitueerde loft",3192554,Wieneke,,Zuid,52.349511110817616,4.848782932304283,Entire home/apt,160,5,0,,,1,108,0,0363 17B3 95FC D4D3 2970
921589759533088000,Fijn appartement in Adam noord,45914611,Remi,,Oud-Noord,52.39145631551825,4.912556920230042,Entire home/apt,208,4,9,2024-07-16,0.46,1,11,5,0363 B9E3 D5DB B10F DBE4
922126197728556292,Cosy central 2 bed apartment,83253330,Nick,,De Baarsjes - Oud-West,52.37199,4.86001,Entire home/apt,,2,6,2023-08-19,0.30,1,0,0,0363 2512 C9C3 46C4 525E
922166050370232826,Familiehuis met eigen oprit,42929313,Silke,,Noord-West,52.41175049326327,4.9026390095430035,Entire home/apt,256,2,7,2024-08-18,0.37,1,41,2,0363 F0C4 4EA1 09DC 0193
922205409490056506,Luxury big apartment 5 min from Amsterdam Centrum,34903608,Tessa,,Oud-Oost,52.35161113423965,4.916745067471687,Entire home/apt,396,5,6,2024-11-24,0.32,1,102,4,0363 2E6C 8D42 1DD5 51ED
922219065953766163,"Authentic Apartment with Rooftop Terrace, Jordaan",187613391,Pelle,,Centrum-West,52.3750165,4.8793713,Entire home/apt,,3,9,2024-08-29,0.47,1,0,5,0363 C77D 5DE2 AF5F 9957
922269475781432520,Riverside view apartment,57417067,Luke,,Oud-Noord,52.38150701192031,4.9181339978762395,Entire home/apt,,2,5,2024-07-07,0.27,1,1,1,0363 58FB 4075 4641 9C2C
922347879697383851,Beautiful family apartment,133713729,Liesbeth,,De Pijp - Rivierenbuurt,52.341051921345866,4.896433648535653,Entire home/apt,,5,0,,,1,0,0,LIMA 1867 LM89 63MS A0F9
922384423275393030,Amsterdam Newest,79546177,Sam,,Geuzenveld - Slotermeer,52.37500128851684,4.814303666353226,Entire home/apt,,4,3,2024-08-17,0.29,1,1,3,0363 1D41 C513 217B 595B
922433597229628562,One bedroom apartment w garden,34568925,Noortje,,Oud-Noord,52.38883790565392,4.91132091300538,Entire home/apt,,14,1,2023-07-03,0.05,1,0,0,0363 2AF0 85B4 3D93 30A9
